               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 324,            0.039959,             0.11055,            0.015716,             0.69266,             0.46196,             0.50931,             0.29935,            0.044347,             0.14828,            0.026333,           0.0036046,           0.0036046,           0.0036046
                 325,            0.040097,             0.11054,             0.01555,             0.70058,             0.45484,             0.52015,             0.29832,             0.04423,             0.14739,            0.026537,           0.0035848,           0.0035848,           0.0035848
                 326,            0.039957,             0.10687,             0.01612,             0.63341,             0.46577,             0.51475,             0.30386,            0.044218,             0.14771,             0.02694,            0.003565,            0.003565,            0.003565
                 327,            0.039659,             0.10693,            0.015853,             0.59353,             0.49806,             0.52474,             0.30563,            0.044059,             0.14724,            0.026412,           0.0035452,           0.0035452,           0.0035452
                 328,            0.038581,              0.1022,             0.01523,             0.73511,             0.44341,             0.50248,             0.29863,            0.044329,             0.14985,            0.026551,           0.0035254,           0.0035254,           0.0035254
                 329,            0.039069,             0.10298,            0.015653,             0.64152,             0.48574,             0.50422,             0.29911,            0.044109,             0.15013,            0.027106,           0.0035056,           0.0035056,           0.0035056
                 330,            0.039435,             0.10735,            0.015436,             0.69693,             0.47073,             0.50912,             0.30391,            0.043945,             0.14917,            0.026516,           0.0034858,           0.0034858,           0.0034858
                 331,            0.039204,             0.10881,            0.015421,              0.7169,             0.46374,             0.52211,             0.29995,            0.044135,               0.147,            0.026889,            0.003466,            0.003466,            0.003466
                 332,            0.039265,             0.10843,            0.015389,             0.75473,             0.43218,             0.51264,             0.29999,            0.044225,             0.14882,            0.026418,           0.0034462,           0.0034462,           0.0034462
                 333,            0.038457,             0.10234,            0.015408,             0.69457,             0.47436,             0.49743,             0.29399,            0.044216,             0.14935,             0.02599,           0.0034264,           0.0034264,           0.0034264
                 334,            0.039136,             0.10307,            0.015897,              0.7195,             0.44855,             0.50161,             0.30347,            0.044024,             0.14837,            0.026031,           0.0034066,           0.0034066,           0.0034066
                 335,            0.039582,             0.10846,            0.015534,             0.66917,             0.49239,             0.51334,             0.30604,            0.043838,             0.14907,            0.025757,           0.0033868,           0.0033868,           0.0033868
                 336,            0.039229,              0.1076,            0.015122,             0.61653,             0.47641,             0.50301,             0.30402,            0.043529,             0.14748,            0.025999,            0.003367,            0.003367,            0.003367
                 337,            0.039246,             0.10878,            0.015738,             0.71571,             0.45881,             0.50168,             0.30269,            0.043894,             0.14861,            0.026962,           0.0033472,           0.0033472,           0.0033472
                 338,            0.038983,             0.10837,            0.014871,             0.66616,             0.47416,             0.49458,             0.29614,            0.044173,              0.1494,            0.026336,           0.0033274,           0.0033274,           0.0033274
                 339,            0.038464,             0.10476,            0.015049,             0.67313,             0.47584,             0.49814,             0.29955,            0.044259,             0.15018,            0.026544,           0.0033076,           0.0033076,           0.0033076
                 340,            0.038969,             0.10482,            0.015555,             0.66068,             0.48102,             0.50737,             0.29833,            0.044501,             0.14974,            0.026432,           0.0032878,           0.0032878,           0.0032878
                 341,            0.038577,             0.10644,            0.015132,             0.69012,             0.46696,             0.50912,             0.29907,            0.044143,             0.14953,            0.026497,            0.003268,            0.003268,            0.003268
                 342,            0.038712,              0.1072,            0.014959,             0.65881,             0.48325,             0.50002,             0.29769,            0.044054,             0.14967,            0.025929,           0.0032482,           0.0032482,           0.0032482
                 343,            0.038462,             0.10438,            0.014805,             0.66926,             0.48092,             0.50399,             0.30254,            0.043764,             0.14869,            0.025919,           0.0032284,           0.0032284,           0.0032284
                 344,            0.039077,             0.10772,            0.015159,             0.70797,             0.46565,             0.50771,             0.30394,            0.044277,             0.14932,            0.025571,           0.0032086,           0.0032086,           0.0032086
                 345,            0.038864,             0.10494,            0.015157,              0.7337,             0.45779,             0.50763,             0.30527,            0.044184,              0.1485,            0.025622,           0.0031888,           0.0031888,           0.0031888
                 346,            0.038125,             0.10119,             0.01485,             0.54397,             0.53191,             0.50896,             0.29903,             0.04412,             0.14892,            0.025914,            0.003169,            0.003169,            0.003169
                 347,            0.039083,             0.10615,            0.015103,             0.56076,              0.5325,             0.52393,              0.2997,            0.043827,             0.14865,            0.026496,           0.0031492,           0.0031492,           0.0031492
                 348,            0.038536,             0.10383,            0.014732,              0.6531,             0.46833,             0.52477,             0.30129,             0.04394,             0.14889,            0.026199,           0.0031294,           0.0031294,           0.0031294
                 349,            0.038903,             0.10447,             0.01502,             0.53861,             0.51961,              0.5102,             0.30312,             0.04392,             0.15031,            0.026426,           0.0031096,           0.0031096,           0.0031096
                 350,            0.038801,             0.10438,            0.014886,             0.51088,             0.54006,             0.51346,             0.30297,            0.043946,             0.14989,            0.026216,           0.0030898,           0.0030898,           0.0030898
                 351,            0.038582,              0.1011,            0.014847,             0.68575,               0.468,             0.51167,             0.29675,            0.044156,             0.14963,            0.026468,             0.00307,             0.00307,             0.00307
                 352,            0.038949,             0.10356,            0.015011,             0.61103,             0.47538,             0.49896,             0.29707,            0.044026,             0.14988,            0.026399,           0.0030502,           0.0030502,           0.0030502
                 353,            0.038728,              0.1035,            0.015026,             0.58334,             0.50801,             0.51104,             0.30272,            0.044025,             0.14915,            0.026615,           0.0030304,           0.0030304,           0.0030304
                 354,            0.038404,             0.10405,            0.014747,             0.69512,             0.46354,             0.51172,             0.30535,            0.043966,             0.14915,            0.026448,           0.0030106,           0.0030106,           0.0030106
                 355,            0.038608,             0.10508,            0.014916,             0.68976,              0.4713,             0.51141,             0.30316,            0.044127,             0.14908,            0.025967,           0.0029908,           0.0029908,           0.0029908
                 356,            0.038952,             0.10594,            0.014881,             0.67766,             0.48639,              0.5172,             0.30745,            0.043631,             0.14784,            0.025626,            0.002971,            0.002971,            0.002971
                 357,            0.038976,             0.10698,            0.015136,             0.70554,             0.45697,             0.51057,             0.30347,            0.044225,             0.14838,            0.025665,           0.0029512,           0.0029512,           0.0029512
                 358,            0.038784,             0.10556,            0.014855,             0.69524,             0.46199,             0.51589,             0.29898,            0.044169,             0.14876,            0.025981,           0.0029314,           0.0029314,           0.0029314
                 359,             0.03872,              0.1071,            0.015031,             0.60463,             0.48671,              0.5081,             0.29723,            0.043873,             0.14807,              0.0261,           0.0029116,           0.0029116,           0.0029116
                 360,            0.038739,             0.10463,            0.014947,             0.66684,             0.47054,             0.51252,             0.29842,            0.044154,             0.14904,            0.026584,           0.0028918,           0.0028918,           0.0028918
                 361,            0.039125,             0.10684,            0.015034,             0.70925,              0.4481,             0.51336,             0.29671,             0.04435,             0.14856,            0.026753,            0.002872,            0.002872,            0.002872
                 362,            0.038179,             0.10256,            0.014701,             0.62184,             0.47439,              0.5214,             0.30068,            0.044004,             0.14863,            0.026444,           0.0028522,           0.0028522,           0.0028522
                 363,            0.038787,             0.10295,            0.014626,             0.67476,             0.47783,             0.51891,             0.29848,              0.0444,             0.15013,            0.027239,           0.0028324,           0.0028324,           0.0028324
                 364,            0.038652,             0.10595,            0.014675,             0.64789,              0.4907,             0.51863,             0.29959,            0.044186,             0.14936,            0.026822,           0.0028126,           0.0028126,           0.0028126
                 365,            0.038138,             0.10201,             0.01468,             0.68835,             0.47345,             0.50553,             0.29508,            0.044433,             0.15103,            0.026327,           0.0027928,           0.0027928,           0.0027928
                 366,            0.038466,              0.1054,            0.014838,             0.68614,             0.47428,             0.49824,             0.30071,            0.044228,             0.14971,            0.026076,            0.002773,            0.002773,            0.002773
                 367,            0.038168,             0.10457,            0.014868,             0.56256,             0.53383,             0.51286,             0.30258,            0.043843,             0.15009,            0.026517,           0.0027532,           0.0027532,           0.0027532
                 368,            0.038627,              0.1056,            0.014861,             0.55593,             0.52215,              0.5158,             0.30471,            0.043724,             0.14926,            0.026452,           0.0027334,           0.0027334,           0.0027334
                 369,            0.038409,             0.10426,            0.015086,             0.68502,             0.47823,             0.51339,             0.30225,            0.043883,             0.14995,            0.026528,           0.0027136,           0.0027136,           0.0027136
                 370,             0.03856,             0.10606,            0.015013,             0.51317,             0.53992,             0.51182,              0.3029,            0.043784,             0.14862,            0.026733,           0.0026938,           0.0026938,           0.0026938
                 371,             0.03784,             0.10368,            0.014138,             0.63401,             0.46412,             0.50482,             0.29913,            0.043878,             0.15072,            0.026988,            0.002674,            0.002674,            0.002674
                 372,            0.038158,             0.10788,            0.014682,              0.5286,             0.52678,             0.50662,             0.29987,            0.044056,             0.15038,            0.027193,           0.0026542,           0.0026542,           0.0026542
                 373,            0.038707,             0.10352,            0.014915,             0.51085,             0.55088,             0.52048,             0.30058,            0.043777,               0.149,            0.027006,           0.0026344,           0.0026344,           0.0026344
                 374,            0.037943,             0.10167,            0.014054,             0.60162,             0.49799,             0.51119,             0.30222,             0.04385,             0.14989,            0.026904,           0.0026146,           0.0026146,           0.0026146
                 375,            0.037942,             0.10387,            0.014458,              0.7207,             0.44373,              0.5021,             0.30203,             0.04383,             0.14907,            0.026857,           0.0025948,           0.0025948,           0.0025948
                 376,            0.037783,             0.10158,            0.014282,             0.70261,             0.46392,             0.50871,             0.30343,            0.043949,             0.15055,            0.026957,            0.002575,            0.002575,            0.002575
                 377,            0.038146,             0.10213,            0.014777,             0.67962,             0.47871,             0.51413,             0.30589,            0.044127,             0.15173,            0.026654,           0.0025552,           0.0025552,           0.0025552
                 378,            0.038397,             0.10077,            0.014368,             0.59348,             0.48911,             0.50351,             0.30129,            0.044361,             0.15207,            0.027168,           0.0025354,           0.0025354,           0.0025354
                 379,            0.038022,             0.10061,            0.014452,             0.69207,             0.45729,             0.50239,               0.302,            0.044145,             0.15184,            0.027406,           0.0025156,           0.0025156,           0.0025156
                 380,            0.038421,             0.10583,            0.014706,             0.53612,             0.53561,             0.50989,             0.30516,            0.044066,             0.15094,             0.02708,           0.0024958,           0.0024958,           0.0024958
                 381,            0.038538,             0.10347,            0.014423,             0.62518,             0.46756,             0.50926,             0.30339,            0.043981,             0.14955,            0.027208,            0.002476,            0.002476,            0.002476
                 382,            0.038089,             0.10335,            0.014466,             0.55688,             0.51172,             0.50968,             0.30377,            0.043711,             0.14987,            0.027077,           0.0024562,           0.0024562,           0.0024562
                 383,            0.037499,             0.09991,            0.014331,               0.558,             0.52374,             0.51495,             0.30204,            0.044028,             0.15103,            0.026714,           0.0024364,           0.0024364,           0.0024364
                 384,            0.038492,             0.10389,             0.01459,             0.61115,             0.49186,              0.5195,              0.3017,            0.043885,             0.15097,            0.026284,           0.0024166,           0.0024166,           0.0024166
                 385,            0.037567,            0.099021,            0.014033,             0.53218,             0.52537,             0.51056,             0.30361,             0.04387,             0.15124,            0.026135,           0.0023968,           0.0023968,           0.0023968
                 386,            0.037499,                 0.1,             0.01409,              0.6497,             0.45651,             0.49406,             0.29802,            0.043888,             0.15204,             0.02656,            0.002377,            0.002377,            0.002377
                 387,            0.038389,             0.10383,            0.014543,              0.6905,              0.4599,             0.49278,             0.29739,            0.043898,             0.15087,            0.026837,           0.0023572,           0.0023572,           0.0023572
                 388,            0.038297,             0.10041,            0.014122,             0.71586,             0.44532,             0.51927,             0.30417,            0.043984,             0.15157,            0.027075,           0.0023374,           0.0023374,           0.0023374
                 389,            0.037829,             0.10425,            0.014246,             0.64079,             0.45545,             0.51248,             0.30358,            0.043931,             0.15233,            0.026863,           0.0023176,           0.0023176,           0.0023176
                 390,            0.037719,            0.099834,            0.014298,             0.61918,             0.45962,             0.50243,              0.3019,            0.043905,             0.15258,            0.026989,           0.0022978,           0.0022978,           0.0022978
                 391,            0.037181,             0.10179,            0.014067,             0.62318,             0.48342,             0.50306,              0.3036,            0.043766,             0.15101,            0.026872,            0.002278,            0.002278,            0.002278
                 392,            0.037872,             0.10207,            0.014336,              0.6674,             0.46632,             0.50938,             0.30361,            0.043875,              0.1526,             0.02688,           0.0022582,           0.0022582,           0.0022582
                 393,            0.038271,             0.10493,            0.014201,             0.67377,             0.45003,             0.50948,             0.30135,            0.044026,             0.15276,            0.026527,           0.0022384,           0.0022384,           0.0022384
                 394,             0.03809,             0.10321,            0.014348,             0.64588,              0.4538,             0.51113,             0.30285,            0.044023,             0.15107,            0.026836,           0.0022186,           0.0022186,           0.0022186
                 395,            0.037613,             0.10265,             0.01411,             0.61925,             0.48065,             0.50732,             0.30535,            0.043907,             0.15156,            0.026677,           0.0021988,           0.0021988,           0.0021988
                 396,            0.037244,             0.10109,            0.013793,             0.68453,             0.46957,             0.50192,             0.30386,            0.043838,             0.15105,            0.026765,            0.002179,            0.002179,            0.002179
                 397,            0.037164,             0.10042,             0.01393,             0.61047,             0.47947,             0.50087,             0.30309,            0.043962,             0.15256,            0.026833,           0.0021592,           0.0021592,           0.0021592
                 398,             0.03759,              0.1029,            0.014316,             0.70857,              0.4594,              0.5087,             0.30399,            0.043759,             0.15127,            0.026588,           0.0021394,           0.0021394,           0.0021394
                 399,            0.037742,             0.10039,            0.013909,             0.69197,             0.46467,             0.51479,             0.30524,            0.043855,              0.1524,            0.026693,           0.0021196,           0.0021196,           0.0021196
                 400,             0.03759,             0.10194,            0.014234,             0.66284,             0.49128,             0.51891,             0.30259,            0.043863,             0.15126,            0.026755,           0.0020998,           0.0020998,           0.0020998
                 401,            0.037654,             0.10239,            0.013906,             0.56904,             0.53275,             0.50714,             0.29707,            0.043879,             0.15148,            0.026785,             0.00208,             0.00208,             0.00208
                 402,            0.037792,             0.10248,            0.013936,             0.67176,              0.4652,             0.50541,             0.30234,            0.043847,             0.15156,            0.027211,           0.0020602,           0.0020602,           0.0020602
                 403,            0.037414,            0.097317,            0.013759,              0.6494,             0.47199,             0.50912,             0.29567,            0.044057,             0.15381,            0.027629,           0.0020404,           0.0020404,           0.0020404
                 404,            0.037839,             0.10314,            0.014241,             0.66373,              0.4651,             0.50892,             0.29241,            0.044121,             0.15479,            0.027212,           0.0020206,           0.0020206,           0.0020206
                 405,            0.037795,              0.1028,            0.014218,              0.7002,             0.43889,             0.50798,             0.29938,            0.043786,              0.1535,            0.027517,           0.0020008,           0.0020008,           0.0020008
                 406,            0.038237,             0.10403,            0.014572,             0.52648,              0.5173,             0.50339,             0.29622,            0.043827,             0.15403,            0.027649,            0.001981,            0.001981,            0.001981
                 407,            0.037801,             0.10188,              0.0142,             0.59947,             0.48247,             0.50662,             0.29923,            0.043707,              0.1532,            0.026937,           0.0019612,           0.0019612,           0.0019612
                 408,            0.037585,               0.103,            0.013849,             0.50512,             0.52946,             0.51192,             0.30019,             0.04394,             0.15261,            0.026682,           0.0019414,           0.0019414,           0.0019414
                 409,            0.037117,              0.1011,            0.013834,             0.53338,             0.51482,             0.51392,             0.30465,            0.043814,             0.15134,            0.026925,           0.0019216,           0.0019216,           0.0019216
                 410,            0.037579,              0.1025,            0.014038,             0.57958,               0.514,             0.52048,             0.30322,            0.043861,             0.15124,            0.027275,           0.0019018,           0.0019018,           0.0019018
                 411,            0.037088,            0.099926,            0.013748,             0.61996,             0.47153,               0.517,             0.30591,            0.043741,             0.15184,            0.027101,            0.001882,            0.001882,            0.001882
                 412,              0.0374,             0.10086,            0.013928,              0.6177,             0.48026,             0.51833,             0.30681,            0.043779,             0.15298,            0.027359,           0.0018622,           0.0018622,           0.0018622
                 413,            0.037287,            0.098571,            0.013882,             0.61526,             0.47052,             0.50458,             0.30294,            0.043949,              0.1535,            0.027462,           0.0018424,           0.0018424,           0.0018424
                 414,            0.037352,             0.10197,            0.013822,             0.71467,             0.43424,             0.50438,             0.30323,            0.043684,              0.1518,             0.02731,           0.0018226,           0.0018226,           0.0018226
                 415,             0.03742,             0.10157,            0.013828,             0.70844,              0.4508,             0.49557,             0.29903,            0.043883,             0.15298,            0.027359,           0.0018028,           0.0018028,           0.0018028
                 416,            0.037042,             0.09901,             0.01364,             0.71442,             0.44808,              0.5099,             0.30269,            0.043894,             0.15306,            0.027162,            0.001783,            0.001783,            0.001783
                 417,            0.037202,             0.09952,            0.013502,             0.50977,             0.53394,             0.51121,             0.30266,            0.043943,             0.15278,            0.027233,           0.0017632,           0.0017632,           0.0017632
                 418,            0.036914,            0.099355,            0.013399,             0.69452,             0.44673,             0.49715,             0.29729,            0.044062,             0.15312,            0.027331,           0.0017434,           0.0017434,           0.0017434
                 419,            0.037389,             0.10278,            0.013782,             0.69906,             0.44507,             0.49583,             0.29879,            0.044206,             0.15424,            0.027541,           0.0017236,           0.0017236,           0.0017236
                 420,            0.037776,             0.10465,            0.014304,             0.71588,             0.44222,              0.5068,              0.3026,            0.044048,             0.15327,            0.027633,           0.0017038,           0.0017038,           0.0017038
                 421,            0.037655,             0.10246,            0.013945,              0.6936,             0.45205,             0.51048,             0.30412,             0.04407,               0.154,            0.027252,            0.001684,            0.001684,            0.001684
                 422,            0.037029,             0.10059,            0.013673,             0.60206,             0.48288,             0.50097,             0.30117,            0.044009,             0.15469,             0.02704,           0.0016642,           0.0016642,           0.0016642
                 423,            0.037459,             0.10171,            0.013448,             0.53358,             0.49689,             0.50075,             0.30033,            0.043925,             0.15363,            0.027426,           0.0016444,           0.0016444,           0.0016444
                 424,            0.036827,             0.10016,            0.013665,             0.51042,             0.50039,             0.49761,             0.30005,            0.043811,             0.15258,            0.027172,           0.0016246,           0.0016246,           0.0016246
                 425,            0.036618,             0.10017,            0.013303,             0.53441,             0.52564,             0.52129,             0.30079,             0.04409,             0.15416,            0.027061,           0.0016048,           0.0016048,           0.0016048
                 426,            0.037617,             0.10328,            0.013662,             0.50867,             0.51677,              0.4962,             0.29707,            0.044143,             0.15481,            0.026992,            0.001585,            0.001585,            0.001585
                 427,            0.037272,             0.10102,            0.013842,             0.51533,             0.54568,             0.51995,             0.30129,            0.044081,             0.15499,            0.027274,           0.0015652,           0.0015652,           0.0015652
                 428,            0.036783,             0.10054,            0.013229,             0.55518,             0.50082,             0.50025,             0.29859,            0.043993,             0.15517,            0.027765,           0.0015454,           0.0015454,           0.0015454
                 429,            0.037188,             0.10043,            0.013715,             0.53315,              0.5165,             0.49831,             0.29995,            0.043962,             0.15428,            0.027839,           0.0015256,           0.0015256,           0.0015256
                 430,            0.037234,              0.1019,             0.01346,             0.53041,             0.53737,              0.5216,             0.30458,            0.043966,             0.15375,            0.027856,           0.0015058,           0.0015058,           0.0015058
                 431,            0.037326,             0.10034,            0.014058,             0.54828,             0.52501,             0.50823,             0.30186,            0.043978,             0.15426,            0.027794,            0.001486,            0.001486,            0.001486
                 432,            0.036479,            0.097378,             0.01325,             0.56177,             0.51368,             0.50619,             0.30108,            0.043839,             0.15429,            0.027613,           0.0014662,           0.0014662,           0.0014662
                 433,            0.037086,             0.10271,            0.013681,             0.56455,             0.49943,             0.50978,             0.30378,            0.043872,             0.15354,            0.027617,           0.0014464,           0.0014464,           0.0014464
                 434,            0.036992,            0.098263,             0.01389,             0.55935,             0.51055,              0.5111,              0.3033,            0.043744,             0.15317,            0.027996,           0.0014266,           0.0014266,           0.0014266
                 435,            0.036885,            0.098113,            0.013441,             0.63129,             0.46784,             0.51267,             0.30288,             0.04376,             0.15333,            0.027733,           0.0014068,           0.0014068,           0.0014068
                 436,            0.036958,             0.10011,             0.01338,             0.69732,             0.46299,             0.51164,             0.30291,            0.043737,             0.15335,            0.027566,            0.001387,            0.001387,            0.001387
                 437,            0.037042,            0.098702,            0.013471,             0.72193,             0.44844,             0.50461,             0.30134,            0.043872,              0.1528,            0.027741,           0.0013672,           0.0013672,           0.0013672
                 438,            0.037022,             0.10293,            0.013275,             0.50448,              0.5265,             0.50304,             0.30305,            0.043758,              0.1525,            0.027571,           0.0013474,           0.0013474,           0.0013474
                 439,            0.037122,             0.10049,            0.013739,             0.67992,             0.47617,             0.50269,             0.30133,            0.043928,             0.15401,            0.027584,           0.0013276,           0.0013276,           0.0013276
                 440,            0.037038,             0.09698,            0.013452,             0.60088,             0.47557,             0.50325,             0.30082,            0.043861,             0.15442,            0.027475,           0.0013078,           0.0013078,           0.0013078
                 441,             0.03668,            0.097434,            0.013139,             0.61433,             0.46949,             0.50287,             0.29928,            0.043952,              0.1549,            0.027826,            0.001288,            0.001288,            0.001288
                 442,            0.037276,             0.10044,            0.013805,             0.48829,             0.53082,             0.50205,             0.29955,            0.043911,             0.15398,             0.02761,           0.0012682,           0.0012682,           0.0012682
                 443,            0.036226,            0.095448,            0.013037,             0.62098,             0.47599,             0.50165,             0.30103,              0.0439,              0.1536,            0.027562,           0.0012484,           0.0012484,           0.0012484
                 444,            0.036744,             0.10038,            0.013528,             0.55604,             0.51331,             0.51459,              0.3045,            0.043751,              0.1537,            0.027521,           0.0012286,           0.0012286,           0.0012286
                 445,             0.03686,             0.10098,            0.013449,             0.53794,             0.51339,              0.5129,              0.3026,            0.043807,             0.15434,            0.027596,           0.0012088,           0.0012088,           0.0012088
                 446,            0.036606,             0.10027,             0.01309,             0.53394,             0.52222,             0.50528,             0.30162,            0.043745,             0.15487,            0.027806,            0.001189,            0.001189,            0.001189
                 447,            0.036477,            0.098929,            0.013031,             0.51753,             0.52775,             0.50603,             0.30168,            0.043691,             0.15347,            0.027539,           0.0011692,           0.0011692,           0.0011692
                 448,            0.037316,             0.10002,            0.013669,             0.52174,             0.51402,             0.50341,             0.30014,            0.043686,              0.1534,            0.027447,           0.0011494,           0.0011494,           0.0011494
                 449,            0.036959,            0.099127,            0.013452,             0.56397,             0.50437,             0.50582,             0.29823,            0.043758,             0.15495,            0.027466,           0.0011296,           0.0011296,           0.0011296
                 450,            0.036782,            0.098262,             0.01323,             0.50495,             0.55505,              0.5196,             0.30177,            0.043642,             0.15566,            0.027614,           0.0011098,           0.0011098,           0.0011098
                 451,            0.036596,            0.099023,             0.01317,             0.54184,             0.51434,             0.50603,             0.30037,            0.043749,             0.15522,            0.027724,             0.00109,             0.00109,             0.00109
                 452,            0.036465,             0.10124,             0.01327,             0.53506,             0.50578,             0.50044,              0.3004,            0.043646,             0.15461,            0.027948,           0.0010702,           0.0010702,           0.0010702
                 453,            0.036681,            0.096773,            0.013071,             0.52742,               0.502,             0.49807,             0.29765,            0.044053,             0.15655,            0.028337,           0.0010504,           0.0010504,           0.0010504
                 454,             0.03651,             0.10044,            0.013264,              0.5231,             0.50309,             0.49704,             0.29817,            0.044022,             0.15627,            0.028032,           0.0010306,           0.0010306,           0.0010306
                 455,            0.037082,             0.10115,            0.013405,             0.51569,             0.51336,             0.49701,             0.29746,            0.043853,             0.15557,            0.027929,           0.0010108,           0.0010108,           0.0010108
                 456,             0.03621,              0.1002,            0.013215,             0.49971,             0.53089,             0.50766,             0.30003,            0.043823,             0.15511,            0.027727,            0.000991,            0.000991,            0.000991
